question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q1,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q1,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q1,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q2,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,C
q2,1,0.0,0.0,1.0,0.0,C,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,C
q2,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,C
q2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,C
q3,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q3,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q3,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q3,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q4,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,B
q4,1,0.0,0.0,1.0,0.0,C,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,B
q4,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,B
q4,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,B
q5,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q5,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q5,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q5,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q6,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q6,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q6,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q6,3,0.0,0.0,1.0,0.0,C,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q7,0,0.0,0.0,0.0,1.0,D,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q7,1,0.0,0.0,1.0,0.0,C,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q7,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q7,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q8,0,0.0,0.0,1.0,0.0,C,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q8,1,0.0,1.0,0.0,0.0,B,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q8,2,0.0,0.5,0.5,0.0,C,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q8,3,0.0,0.0,0.0,1.0,D,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q9,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q9,1,0.5,0.0,0.0,0.5,A,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q9,2,0.5,0.0,0.5,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q9,3,0.5,0.0,0.5,0.0,A,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q10,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q10,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q10,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q10,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q11,0,0.0,1.0,0.0,0.0,B,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q11,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q11,2,0.0,0.0,0.0,1.0,D,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q11,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q12,0,0.0,1.0,0.0,0.0,B,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q12,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q12,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q12,3,0.0,0.0,1.0,0.0,C,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q13,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,B
q13,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,B
q13,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,B
q13,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,B
q14,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q14,1,0.0,0.5,0.5,0.0,C,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q14,2,0.0,0.0,0.5,0.5,C,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q14,3,0.0,0.0,1.0,0.0,C,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q15,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,A
q15,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,A
q15,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,A
q15,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,A
q16,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,B,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,A
q16,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,A
q16,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,A
q16,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,A
q17,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q17,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q17,2,0.0,0.0,0.0,1.0,D,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q17,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q18,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q18,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q18,2,0.0,1.0,0.0,0.0,B,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q18,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,B,C,D
q19,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q19,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q19,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q19,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q20,0,0.5,0.0,0.5,0.0,C,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,A
q20,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,A
q20,2,0.0,0.5,0.5,0.0,C,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,A
q20,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,A
q21,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q21,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q21,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q21,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q22,0,0.0,0.5,0.5,0.0,C,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q22,1,0.0,0.5,0.5,0.0,C,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q22,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q22,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q23,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q23,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q23,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q23,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q24,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q24,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q24,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q24,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q25,0,0.0,0.0,0.0,1.0,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,D
q25,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,D
q25,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,D
q25,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,B,D,D
q26,0,0.0,0.0,0.5,0.5,C,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q26,1,0.5,0.0,0.5,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q26,2,0.0,0.5,0.5,0.0,C,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q26,3,0.5,0.0,0.5,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q27,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q27,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q27,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q27,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q28,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q28,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q28,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q28,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q29,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q29,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q29,2,0.0,0.5,0.5,0.0,C,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q29,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q30,0,0.0,0.5,0.0,0.5,D,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q30,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q30,2,0.0,0.0,0.0,1.0,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q30,3,0.0,0.0,1.0,0.0,C,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q31,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q31,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q31,2,0.5,0.5,0.0,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q31,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q32,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q32,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q32,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q32,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,D
q33,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q33,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q33,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q33,3,0.0,0.0,1.0,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,B,B,B
q34,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q34,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
